Grid mode: 250 periods in [100, 2000] yr, 10 Iterations each, Mass Constrain = True
Total Mass Fractional Acceptance = 0.2, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: 0.7 MSol, Secondary Star (m2) Mass Guess: 0.64 MSol
  [186/250] P =  1511.65 yr, a = 38.192"  e = 0.206, M = 1.042 Msun  cost = 0.003317589953367209
  [187/250] P =  1519.28 yr, a = 38.312"  e = 0.209, M = 1.041 Msun  cost = 0.0033175902669145144
  [188/250] P =  1526.91 yr, a = 38.442"  e = 0.211, M = 1.042 Msun  cost = 0.003317589972709117
  [189/250] P =  1534.54 yr, a = 38.569"  e = 0.213, M = 1.042 Msun  cost = 0.0033175899105620473
  [190/250] P =  1542.17 yr, a = 38.695"  e = 0.215, M = 1.041 Msun  cost = 0.0033175898774065416
  [191/250] P =  1549.80 yr, a = 38.813"  e = 0.217, M = 1.041 Msun  cost = 0.0033175902457946646
  [192/250] P =  1557.43 yr, a = 38.948"  e = 0.219, M = 1.041 Msun  cost = 0.0033175896979941786
  [193/250] P =  1565.06 yr, a = 39.055"  e = 0.222, M = 1.040 Msun  cost = 0.003317590623402987
  [194/250] P =  1572.69 yr, a = 39.198"  e = 0.223, M = 1.041 Msun  cost = 0.0033175896156777186
  [195/250] P =  1580.32 yr, a = 39.322"  e = 0.225, M = 1.041 Msun  cost = 0.0033175895991204786
  [196/250] P =  1587.95 yr, a = 39.448"  e = 0.227, M = 1.041 Msun  cost = 0.003317589492783907
  [197/250] P =  1595.58 yr, a = 39.574"  e = 0.228, M = 1.041 Msun  cost = 0.003317589402518017
  [198/250] P =  1603.21 yr, a = 39.700"  e = 0.230, M = 1.041 Msun  cost = 0.0033175892452747963
  [199/250] P =  1610.84 yr, a = 39.820"  e = 0.233, M = 1.040 Msun  cost = 0.0033175894075563065
  [200/250] P =  1618.47 yr, a = 39.917"  e = 0.236, M = 1.038 Msun  cost = 0.0033175909405013275
  [201/250] P =  1626.10 yr, a = 40.070"  e = 0.236, M = 1.040 Msun  cost = 0.0033175892481793834
  [202/250] P =  1633.73 yr, a = 40.194"  e = 0.238, M = 1.040 Msun  cost = 0.0033175891597217936
  [203/250] P =  1641.37 yr, a = 40.316"  e = 0.240, M = 1.040 Msun  cost = 0.003317589216272504
  [204/250] P =  1649.00 yr, a = 40.441"  e = 0.242, M = 1.040 Msun  cost = 0.0033175890615382907
  [205/250] P =  1656.63 yr, a = 40.869"  e = 0.230, M = 1.063 Msun  cost = 0.0033175894246920096
  [206/250] P =  1664.26 yr, a = 41.047"  e = 0.230, M = 1.067 Msun  cost = 0.003317592172029734
  [207/250] P =  1671.89 yr, a = 40.809"  e = 0.248, M = 1.039 Msun  cost = 0.00331758898802562
  [208/250] P =  1679.52 yr, a = 40.931"  e = 0.250, M = 1.039 Msun  cost = 0.0033175890015299395
  [209/250] P =  1687.15 yr, a = 40.991"  e = 0.256, M = 1.034 Msun  cost = 0.0033175926154585802
  [210/250] P =  1694.78 yr, a = 41.177"  e = 0.254, M = 1.039 Msun  cost = 0.0033175888302401303
  [211/250] P =  1702.41 yr, a = 41.301"  e = 0.256, M = 1.039 Msun  cost = 0.003317588731297129
  [212/250] P =  1710.04 yr, a = 41.405"  e = 0.259, M = 1.038 Msun  cost = 0.0033175895065584676
  [213/250] P =  1717.67 yr, a = 41.835"  e = 0.247, M = 1.061 Msun  cost = 0.0033175889004436582
  [214/250] P =  1725.30 yr, a = 41.928"  e = 0.250, M = 1.059 Msun  cost = 0.0033175878488467493
  [215/250] P =  1732.93 yr, a = 41.786"  e = 0.263, M = 1.039 Msun  cost = 0.003317588638378762
  [216/250] P =  1740.56 yr, a = 42.229"  e = 0.252, M = 1.063 Msun  cost = 0.0033175902872927643
  [217/250] P =  1748.19 yr, a = 41.981"  e = 0.270, M = 1.035 Msun  cost = 0.003317591071130897
  [218/250] P =  1755.82 yr, a = 42.150"  e = 0.269, M = 1.038 Msun  cost = 0.003317588465091295
  [219/250] P =  1763.45 yr, a = 42.269"  e = 0.271, M = 1.038 Msun  cost = 0.0033175884953563616
  [220/250] P =  1771.08 yr, a = 42.393"  e = 0.273, M = 1.038 Msun  cost = 0.0033175883435566027
  [221/250] P =  1778.71 yr, a = 42.491"  e = 0.276, M = 1.037 Msun  cost = 0.0033175893173377573
  [222/250] P =  1786.35 yr, a = 42.632"  e = 0.276, M = 1.038 Msun  cost = 0.0033175883031966954
  [223/250] P =  1793.98 yr, a = 42.752"  e = 0.278, M = 1.038 Msun  cost = 0.003317588299809912
  [224/250] P =  1801.61 yr, a = 42.781"  e = 0.284, M = 1.031 Msun  cost = 0.0033175936779093742
  [225/250] P =  1809.24 yr, a = 42.993"  e = 0.282, M = 1.038 Msun  cost = 0.0033175881473530124
  [226/250] P =  1816.87 yr, a = 43.111"  e = 0.284, M = 1.038 Msun  cost = 0.0033175882041147453
